name,is_legendary,is_creature,is_instant,is_sorcery,is_land,is_enchantment,is_planeswalker,is_artifact,cmc,first_printing,last_printing,num_printings,is_id_white,is_id_blue,is_id_black,is_id_red,is_id_green,is_standard_legal,is_commander_legal,is_modern_legal,is_pioneer_legal,is_legacy_legal,is_pauper_legal,is_reserved,is_reprint,rarity,edhrec_rank,power,toughness,exp,price,set_enum,is_booster
Deathrender,0,0,0,0,0,0,0,1,4.0,2007,2014,2.0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,4064.0,-5,-5,1,3.11,4,1.0
Deathrite Shaman,0,1,0,0,0,0,0,0,1.0,2012,2018,3.0,0,0,1,0,1,0,1,0,1,0,0,0,1,2,255.0,1,1,1,3.55,4,1.0
Debt of Loyalty,0,0,1,0,0,0,0,0,3.0,1997,1997,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,2,8839.0,-5,-5,1,12.7,2,1.0
Debtors' Knell,0,0,0,0,0,1,0,0,7.0,2006,2019,3.0,1,0,1,0,0,0,1,1,0,1,0,0,0,2,2972.0,-5,-5,1,1.53,2,1.0
Decimate,0,0,0,1,0,0,0,0,4.0,2001,2018,4.0,0,0,0,1,1,0,1,0,0,1,0,0,1,2,468.0,-5,-5,1,2.59,3,0.0
Decimator of the Provinces,0,1,0,0,0,0,0,0,10.0,2016,2016,2.0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,3380.0,7,7,1,1.65,2,1.0
Declaration of Naught,0,0,0,0,0,1,0,0,2.0,2008,2008,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,8302.0,-5,-5,1,1.64,2,1.0
Decree of Annihilation,0,0,0,1,0,0,0,0,10.0,2003,2020,3.0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,3215.0,-5,-5,1,8.29,4,1.0
Decree of Pain,0,0,0,1,0,0,0,0,8.0,2003,2017,4.0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,355.0,-5,-5,1,3.89,3,0.0
Decree of Silence,0,0,0,0,0,1,0,0,8.0,2003,2003,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,3438.0,-5,-5,1,19.45,2,1.0
Deepglow Skate,0,1,0,0,0,0,0,0,5.0,2016,2020,4.0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,1011.0,3,3,1,1.74,4,1.0
Defense Grid,0,0,0,0,0,0,0,1,2.0,1999,2016,4.0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3147.0,-5,-5,1,8.33,1,1.0
Defense of the Heart,0,0,0,0,0,1,0,0,4.0,1999,2019,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,1464.0,-5,-5,1,7.95,2,1.0
Defiler of Souls,0,1,0,0,0,0,0,0,6.0,2009,2009,1.0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,9098.0,5,5,1,1.99,2,1.0
Deflecting Palm,0,0,1,0,0,0,0,0,2.0,2014,2014,2.0,1,0,0,1,0,0,1,1,1,1,0,0,0,2,1856.0,-5,-5,1,1.37,2,1.0
Deflecting Swat,0,0,1,0,0,0,0,0,3.0,2020,2020,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1100.0,-5,-5,1,15.39,3,0.0
Deity of Scars,0,1,0,0,0,0,0,0,5.0,2008,2008,1.0,0,0,1,0,1,0,1,1,0,1,0,0,0,2,7774.0,7,7,1,2.57,2,1.0
Delaying Shield,0,0,0,0,0,1,0,0,4.0,2001,2001,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,6767.0,-5,-5,1,2.42,2,1.0
Demigod of Revenge,0,1,0,0,0,0,0,0,5.0,2008,2013,3.0,0,0,1,1,0,0,1,1,0,1,0,0,1,2,13077.0,5,5,1,2.18,4,1.0
Demon of Dark Schemes,0,1,0,0,0,0,0,0,6.0,2016,2016,2.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1820.0,5,5,1,1.1,2,1.0
Demon of Death's Gate,0,1,0,0,0,0,0,0,9.0,2010,2010,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,6982.0,9,9,1,5.54,1,1.0
Demon of Wailing Agonies,0,1,0,0,0,0,0,0,5.0,2014,2014,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,5173.0,4,4,1,1.5,3,0.0
Demonic Attorney,0,0,0,1,0,0,0,0,3.0,1993,1994,6.0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,20000.0,-5,-5,1,1.75,1,1.0
Demonic Collusion,0,0,0,1,0,0,0,0,5.0,2006,2006,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,5174.0,-5,-5,1,1.85,2,1.0
Demonic Hordes,0,1,0,0,0,0,0,0,6.0,1993,1994,6.0,0,0,1,0,0,0,1,0,0,1,0,1,1,2,12804.0,5,5,1,3.78,4,1.0
Demonic Pact,0,0,0,0,0,1,0,0,4.0,2015,2015,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,8092.0,-5,-5,1,1.77,1,1.0
Demonic Tutor,0,0,0,1,0,0,0,0,2.0,1993,2020,13.0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,34.0,-5,-5,1,33.83,4,1.0
Demonlord Belzenlok,1,1,0,0,0,0,0,0,6.0,2018,2018,2.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,2360.0,6,6,1,1.63,2,1.0
Deploy to the Front,0,0,0,1,0,0,0,0,7.0,2014,2014,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,5092.0,-5,-5,1,1.12,3,0.0
Deranged Hermit,0,1,0,0,0,0,0,0,5.0,1999,2004,2.0,0,0,0,0,1,0,1,0,0,1,0,1,1,2,6643.0,1,1,1,25.98,4,1.0
"Derevi, Empyrial Tactician",1,1,0,0,0,0,0,0,3.0,2013,2017,2.0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1907.0,2,2,1,4.67,3,0.0
Descendants' Path,0,0,0,0,0,1,0,0,3.0,2012,2012,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,1972.0,-5,-5,1,7.21,2,1.0
Descent of the Dragons,0,0,0,1,0,0,0,0,6.0,2015,2015,1.0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,4386.0,-5,-5,1,3.76,2,1.0
Desert,0,0,0,0,1,0,0,0,0.0,1993,2012,4.0,0,0,0,0,0,0,1,1,0,1,1,0,1,2,6770.0,-5,-5,1,1.74,2,1.0
Deserted Temple,0,0,0,0,1,0,0,0,0.0,2001,2001,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2179.0,-5,-5,1,18.51,2,1.0
Desertion,0,0,1,0,0,0,0,0,5.0,1997,2016,4.0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,1477.0,-5,-5,1,2.62,4,1.0
Detention Sphere,0,0,0,0,0,1,0,0,3.0,2012,2019,2.0,1,1,0,0,0,0,1,1,1,1,0,0,0,2,1117.0,-5,-5,1,1.43,2,1.0
Devastation,0,0,0,1,0,0,0,0,7.0,1997,1999,2.0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,7524.0,-5,-5,1,14.06,4,1.0
Devastation Tide,0,0,0,1,0,0,0,0,5.0,2012,2018,3.0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,722.0,-5,-5,1,1.84,3,0.0
Devoted Caretaker,0,1,0,0,0,0,0,0,1.0,2001,2001,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,9031.0,1,1,1,1.46,2,1.0
Devout Invocation,0,0,0,1,0,0,0,0,7.0,2013,2013,1.0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,5565.0,-5,-5,1,1.71,1,1.0
Diabolic Intent,0,0,0,1,0,0,0,0,2.0,2001,2018,3.0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,233.0,-5,-5,1,18.89,4,1.0
Diabolic Revelation,0,0,0,1,0,0,0,0,5.0,2012,2012,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,2792.0,-5,-5,1,2.8,1,1.0
Diamond Valley,0,0,0,0,1,0,0,0,0.0,1993,1993,1.0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,8552.0,-5,-5,1,361.73,4,1.0
"Diaochan, Artful Beauty",1,1,0,0,0,0,0,0,4.0,1999,2012,2.0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,9325.0,1,1,1,18.74,4,1.0
Dictate of Erebos,0,0,0,0,0,1,0,0,5.0,2014,2019,2.0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,213.0,-5,-5,1,6.72,2,1.0
Dictate of Karametra,0,0,0,0,0,1,0,0,5.0,2014,2014,1.0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,2051.0,-5,-5,1,1.47,2,1.0
Dictate of Kruphix,0,0,0,0,0,1,0,0,3.0,2014,2018,3.0,0,1,0,0,0,0,1,1,1,1,0,0,1,2,870.0,-5,-5,1,1.2,3,0.0
Dig Through Time,0,0,1,0,0,0,0,0,8.0,2014,2020,5.0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,241.0,-5,-5,1,3.15,4,1.0
Diluvian Primordial,0,1,0,0,0,0,0,0,7.0,2013,2013,1.0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,905.0,5,5,1,1.45,2,1.0
Dire Fleet Daredevil,0,1,0,0,0,0,0,0,2.0,2018,2018,3.0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,2344.0,2,2,1,1.51,2,1.0
Dire Fleet Ravager,0,1,0,0,0,0,0,0,5.0,2017,2017,2.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,2714.0,4,4,1,1.14,2,1.0
Dire Undercurrents,0,0,0,0,0,1,0,0,5.0,2008,2008,1.0,0,1,1,0,0,0,1,1,0,1,0,0,0,2,4547.0,-5,-5,1,11.55,2,1.0
Diregraf Colossus,0,1,0,0,0,0,0,0,3.0,2016,2016,2.0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,1512.0,2,2,1,5.41,2,1.0
Disallow,0,0,1,0,0,0,0,0,3.0,2017,2017,3.0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,212.0,-5,-5,1,4.65,2,1.0
Discontinuity,0,0,1,0,0,0,0,0,6.0,2020,2020,2.0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,10123.0,-5,-5,1,1.89,1,1.0
Disrupt Decorum,0,0,0,1,0,0,0,0,4.0,2017,2017,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1226.0,-5,-5,1,10.33,3,0.0
Dissipation Field,0,0,0,0,0,1,0,0,4.0,2010,2010,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,2600.0,-5,-5,1,2.24,2,1.0
Divergent Transformations,0,0,1,0,0,0,0,0,7.0,2016,2016,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,4673.0,-5,-5,1,2.07,3,0.0
Divine Intervention,0,0,0,0,0,1,0,0,8.0,1994,1994,1.0,1,0,0,0,0,0,1,0,0,1,0,1,1,2,9927.0,-5,-5,1,57.49,4,1.0
Divine Sacrament,0,0,0,0,0,1,0,0,3.0,2001,2001,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,8695.0,-5,-5,1,1.52,2,1.0
Divine Visitation,0,0,0,0,0,1,0,0,5.0,2018,2018,2.0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1008.0,-5,-5,1,11.35,2,1.0
Divining Witch,0,1,0,0,0,0,0,0,2.0,2000,2000,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,10659.0,1,1,1,2.79,2,1.0
Divinity of Pride,0,1,0,0,0,0,0,0,5.0,2008,2013,3.0,1,0,1,0,0,0,1,1,0,1,0,0,1,2,2447.0,4,4,1,3.11,3,0.0
Do or Die,0,0,0,1,0,0,0,0,2.0,2000,2000,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,9158.0,-5,-5,1,1.7,2,1.0
Docent of Perfection // Final Iteration,0,1,0,0,0,0,0,0,5.0,2016,2016,2.0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,1115.0,-5,-5,1,2.42,2,1.0
Dockside Extortionist,0,1,0,0,0,0,0,0,2.0,2019,2019,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,270.0,1,1,1,28.79,3,0.0
Dolmen Gate,0,0,0,0,0,0,0,1,2.0,2007,2019,2.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,3488.0,-5,-5,1,3.21,2,1.0
Dominating Licid,0,1,0,0,0,0,0,0,3.0,1998,1998,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,9149.0,1,1,1,2.99,2,1.0
Domineering Will,0,0,1,0,0,0,0,0,4.0,2014,2014,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4598.0,-5,-5,1,2.05,3,0.0
Domri Rade,1,0,0,0,0,0,1,0,3.0,2013,2020,3.0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,2643.0,-5,-5,1,1.23,4,1.0
"Domri, Anarch of Bolas",1,0,0,0,0,0,1,0,3.0,2019,2020,6.0,0,0,0,1,1,0,1,1,1,1,0,0,0,2,1595.0,-5,-5,1,1.16,2,1.0
"Domri, Chaos Bringer",1,0,0,0,0,0,1,0,4.0,2019,2019,2.0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,3780.0,-5,-5,1,1.24,2,1.0
Donate,0,0,0,1,0,0,0,0,3.0,1999,1999,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,8286.0,-5,-5,1,7.23,2,1.0
"Dong Zhou, the Tyrant",1,1,0,0,0,0,0,0,5.0,1999,1999,1.0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,15972.0,3,3,1,78.58,4,1.0
Doom Whisperer,0,1,0,0,0,0,0,0,5.0,2018,2018,2.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1497.0,6,6,1,4.0,2,1.0
Doomsday,0,0,0,1,0,0,0,0,3.0,1997,2018,4.0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,2258.0,-5,-5,1,9.21,4,1.0
Door of Destinies,0,0,0,0,0,0,0,1,4.0,2008,2017,4.0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,387.0,-5,-5,1,10.56,3,0.0
Door to Nothingness,0,0,0,0,0,0,0,1,5.0,2004,2020,4.0,1,1,1,1,1,0,1,1,0,1,0,0,1,2,3354.0,-5,-5,1,1.39,4,1.0
"Doran, the Siege Tower",1,1,0,0,0,0,0,0,3.0,2007,2020,5.0,1,0,1,0,1,0,1,1,0,1,0,0,1,2,5020.0,0,0,1,4.24,4,1.0
Dosan the Falling Leaf,1,1,0,0,0,0,0,0,3.0,2004,2004,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,3359.0,2,2,1,7.15,2,1.0
Doubling Cube,0,0,0,0,0,0,0,1,2.0,2004,2007,2.0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,2029.0,-5,-5,1,26.16,1,1.0
Doubling Season,0,0,0,0,0,1,0,0,5.0,2005,2020,6.0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,331.0,-5,-5,1,39.62,4,1.0
Dovescape,0,0,0,0,0,1,0,0,6.0,2006,2020,3.0,1,1,0,0,0,0,1,1,0,1,0,0,0,2,4800.0,-5,-5,1,1.03,2,1.0
Dovin Baan,1,0,0,0,0,0,1,0,4.0,2016,2016,2.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1908.0,-5,-5,1,1.33,2,1.0
"Dovin, Architect of Law",1,0,0,0,0,0,1,0,6.0,2019,2019,1.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,8941.0,-5,-5,1,1.68,2,0.0
"Dovin, Grand Arbiter",1,0,0,0,0,0,1,0,3.0,2019,2019,1.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,5269.0,-5,-5,1,1.1,2,1.0
Dowsing Dagger // Lost Vale,0,0,0,0,1,0,0,1,2.0,2017,2017,3.0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,1018.0,-5,-5,1,1.73,2,1.0
Dragon Broodmother,0,1,0,0,0,0,0,0,6.0,2009,2019,3.0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,2519.0,4,4,1,3.84,2,1.0
Dragon Tyrant,0,1,0,0,0,0,0,0,10.0,2003,2003,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,6427.0,6,6,1,1.63,2,1.0
Dragon's Hoard,0,0,0,0,0,0,0,1,3.0,2018,2018,2.0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,1601.0,-5,-5,1,2.51,1,1.0
Dragonlord Atarka,1,1,0,0,0,0,0,0,7.0,2015,2015,2.0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,2481.0,8,8,1,8.29,2,1.0
Dragonlord Dromoka,1,1,0,0,0,0,0,0,6.0,2015,2015,2.0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1332.0,5,5,1,15.65,2,1.0
Dragonlord Kolaghan,1,1,0,0,0,0,0,0,6.0,2015,2015,2.0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,3716.0,6,6,1,5.38,2,1.0
Dragonlord Ojutai,1,1,0,0,0,0,0,0,5.0,2015,2019,3.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,2535.0,5,5,1,1.27,2,1.0
Dragonlord Silumgar,1,1,0,0,0,0,0,0,6.0,2015,2015,2.0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,2100.0,3,3,1,11.4,2,1.0
Dragonmaster Outcast,0,1,0,0,0,0,0,0,1.0,2010,2020,5.0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1168.0,1,1,1,1.75,3,0.0
Dragonskull Summit,0,0,0,0,1,0,0,0,0.0,2009,2017,9.0,0,0,1,1,0,0,1,1,1,1,0,0,1,2,109.0,-5,-5,1,2.73,2,1.0
Dragonstorm,0,0,0,1,0,0,0,0,9.0,2003,2013,4.0,0,0,0,1,0,0,1,1,0,1,0,0,1,2,5032.0,-5,-5,1,1.19,4,1.0
Draining Whelk,0,1,0,0,0,0,0,0,6.0,2006,2006,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,4026.0,1,1,1,2.95,2,1.0
"Drakuseth, Maw of Flames",1,1,0,0,0,0,0,0,7.0,2019,2019,3.0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,1301.0,7,7,1,1.94,1,1.0
"Dralnu, Lich Lord",1,1,0,0,0,0,0,0,5.0,2006,2006,1.0,0,1,1,0,0,0,1,1,0,1,0,0,0,2,6665.0,3,3,1,1.32,2,1.0
Dramatic Entrance,0,0,1,0,0,0,0,0,5.0,2008,2008,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,12167.0,-5,-5,1,1.39,2,1.0
"Drana, Liberator of Malakir",1,1,0,0,0,0,0,0,3.0,2015,2020,3.0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1259.0,2,2,1,3.65,4,1.0
"Drana, the Last Bloodchief",1,1,0,0,0,0,0,0,5.0,2020,2020,4.0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,16461.0,4,4,1,2.97,2,1.0
Drannith Magistrate,0,1,0,0,0,0,0,0,2.0,2020,2020,4.0,1,0,0,0,0,1,1,1,1,1,0,0,0,2,1538.0,1,1,1,1.52,2,1.0
Dread,0,1,0,0,0,0,0,0,6.0,2007,2007,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,3983.0,6,6,1,7.83,2,1.0
Dread Cacodemon,0,1,0,0,0,0,0,0,10.0,2011,2017,2.0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,4370.0,8,8,1,2.42,3,0.0
Dread Presence,0,1,0,0,0,0,0,0,4.0,2019,2019,3.0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,1635.0,3,3,1,1.14,1,1.0
Dread Summons,0,0,0,1,0,0,0,0,2.0,2015,2017,2.0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,2437.0,-5,-5,1,5.26,3,0.0
Dread Wanderer,0,1,0,0,0,0,0,0,1.0,2017,2017,2.0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,5799.0,2,2,1,1.32,2,1.0
Dreadhorde Arcanist,0,1,0,0,0,0,0,0,2.0,2019,2019,3.0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,4306.0,1,1,1,2.6,2,1.0
Dream Chisel,0,0,0,0,0,0,0,1,2.0,2002,2002,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,7864.0,-5,-5,1,1.49,2,1.0
Dream Halls,0,0,0,0,0,1,0,0,5.0,1998,1998,1.0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,4677.0,-5,-5,1,31.47,4,1.0
Dreamborn Muse,0,1,0,0,0,0,0,0,4.0,2003,2018,4.0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,2556.0,2,2,1,1.83,3,0.0
Drogskol Reaver,0,1,0,0,0,0,0,0,7.0,2012,2012,1.0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,3790.0,3,3,1,2.89,2,1.0
"Dromar, the Banisher",1,1,0,0,0,0,0,0,6.0,2000,2020,2.0,1,1,1,0,0,0,1,0,0,1,0,0,1,2,9302.0,6,6,1,3.48,4,1.0
Drop of Honey,0,0,0,0,0,1,0,0,1.0,1993,1993,1.0,0,0,0,0,1,0,1,0,0,1,0,1,1,2,13613.0,-5,-5,1,557.99,4,1.0
Drowned Catacomb,0,0,0,0,1,0,0,0,0.0,2009,2017,8.0,0,1,1,0,0,0,1,1,1,1,0,0,1,2,97.0,-5,-5,1,5.45,2,1.0
Drowned Secrets,0,0,0,0,0,1,0,0,2.0,2018,2020,2.0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,4746.0,-5,-5,1,1.38,2,1.0
Druids' Repository,0,0,0,0,0,1,0,0,3.0,2012,2012,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,2144.0,-5,-5,1,1.7,2,1.0
Dryad of the Ilysian Grove,0,1,0,0,0,1,0,0,3.0,2020,2020,4.0,0,0,0,0,1,1,1,1,1,1,0,0,0,2,565.0,2,2,1,10.95,2,1.0
Dueling Grounds,0,0,0,0,0,1,0,0,3.0,2000,2000,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,4511.0,-5,-5,1,5.6,2,1.0
Duelist's Heritage,0,0,0,0,0,1,0,0,3.0,2016,2020,3.0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,1986.0,-5,-5,1,2.4,4,1.0
Dulcet Sirens,0,1,0,0,0,0,0,0,3.0,2014,2014,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,5587.0,1,1,1,1.36,3,0.0
Dusk Urchins,0,1,0,0,0,0,0,0,3.0,2008,2008,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,4521.0,4,4,1,4.36,2,1.0
Dust Bowl,0,0,0,0,1,0,0,0,0.0,1999,2015,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2328.0,-5,-5,1,10.25,2,1.0
Dystopia,0,0,0,0,0,1,0,0,3.0,1996,1996,1.0,0,0,1,0,0,0,1,0,0,1,0,1,1,2,13654.0,-5,-5,1,1.41,4,1.0
Early Harvest,0,0,1,0,0,0,0,0,3.0,1996,2005,4.0,0,0,0,0,1,0,1,1,0,1,0,0,1,2,4698.0,-5,-5,1,1.14,1,1.0
Earthcraft,0,0,0,0,0,1,0,0,2.0,1997,1997,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2426.0,-5,-5,1,90.62,2,1.0
Earthshaker Giant,0,1,0,0,0,0,0,0,6.0,2019,2019,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,10851.0,6,6,1,3.84,4,0.0
Earwig Squad,0,1,0,0,0,0,0,0,5.0,2008,2013,3.0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,7877.0,5,5,1,1.09,4,1.0
Ebon Dragon,0,1,0,0,0,0,0,0,7.0,1997,2008,2.0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,15899.0,5,5,1,2.27,4,1.0
Ebon Praetor,0,1,0,0,0,0,0,0,6.0,1994,1994,1.0,0,0,1,0,0,0,1,0,0,1,0,1,1,2,18178.0,5,5,1,3.18,4,1.0
Echo of Eons,0,0,0,1,0,0,0,0,6.0,2019,2019,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1132.0,-5,-5,1,8.95,4,1.0
Edgar Markov,1,1,0,0,0,0,0,0,6.0,2017,2017,1.0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1664.0,4,4,1,19.56,3,0.0
"Edric, Spymaster of Trest",1,1,0,0,0,0,0,0,3.0,2011,2016,4.0,0,1,0,0,1,0,1,0,0,1,0,0,1,2,879.0,2,2,1,3.14,3,0.0
Eerie Interlude,0,0,1,0,0,0,0,0,3.0,2016,2016,4.0,1,0,0,0,0,0,1,1,1,1,0,0,0,2,520.0,-5,-5,1,2.21,2,1.0
Eerie Ultimatum,0,0,0,1,0,0,0,0,7.0,2020,2020,4.0,1,0,1,0,1,1,1,1,1,1,0,0,0,2,2413.0,-5,-5,1,2.01,2,1.0
Eidolon of Countless Battles,0,1,0,0,0,1,0,0,3.0,2014,2014,1.0,1,0,0,0,0,0,1,1,1,1,0,0,0,2,2336.0,0,0,1,1.13,2,1.0
Eidolon of the Great Revel,0,1,0,0,0,1,0,0,2.0,2014,2018,2.0,0,0,0,1,0,0,1,1,1,1,0,0,1,2,6700.0,2,2,1,5.76,4,1.0
Eiganjo Castle,1,0,0,0,1,0,0,0,0.0,2004,2004,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,2656.0,-5,-5,1,7.39,2,1.0
Eight-and-a-Half-Tails,1,1,0,0,0,0,0,0,2.0,2004,2016,2.0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,3258.0,2,2,1,1.14,4,1.0
Eladamri's Call,0,0,1,0,0,0,0,0,2.0,2001,2019,3.0,1,0,0,0,1,0,1,1,0,1,0,0,1,2,276.0,-5,-5,1,3.89,4,1.0
Eladamri's Vineyard,0,0,0,0,0,1,0,0,1.0,1997,1997,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,6070.0,-5,-5,1,2.98,2,1.0
"Eladamri, Lord of Leaves",1,1,0,0,0,0,0,0,2.0,1997,1997,1.0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,4738.0,2,2,1,37.32,2,1.0
"Elbrus, the Binding Blade // Withengar Unbound",1,1,0,0,0,0,0,1,7.0,2012,2017,2.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,4224.0,-5,-5,1,3.99,2,1.0
Elder Gargaroth,0,1,0,0,0,0,0,0,5.0,2020,2020,2.0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,5438.0,6,6,1,21.39,1,1.0
Elder Spawn,0,1,0,0,0,0,0,0,7.0,1994,1994,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,20272.0,6,6,1,9.97,2,1.0
Elderscale Wurm,0,1,0,0,0,0,0,0,7.0,2012,2012,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,6597.0,7,7,1,1.8,1,1.0
Eldrazi Conscription,0,0,0,0,0,1,0,0,8.0,2010,2018,2.0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,1329.0,-5,-5,1,7.48,4,1.0
Eldrazi Displacer,0,1,0,0,0,0,0,0,3.0,2016,2020,3.0,1,0,0,0,0,0,1,1,1,1,0,0,1,2,1228.0,3,3,1,4.02,4,1.0
Eldrazi Monument,0,0,0,0,0,0,0,1,5.0,2009,2019,4.0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,757.0,-5,-5,1,5.21,3,0.0
