name,is_legendary,is_creature,is_instant,is_sorcery,is_land,is_enchantment,is_planeswalker,is_artifact,cmc,first_printing,last_printing,num_printings,is_id_white,is_id_blue,is_id_black,is_id_red,is_id_green,is_standard_legal,is_commander_legal,is_modern_legal,is_pioneer_legal,is_legacy_legal,is_pauper_legal,is_reserved,is_reprint,rarity,edhrec_rank,power,toughness,exp,price,set_enum,is_booster
Blade Juggler,0,1,0,0,0,0,0,0,5,2019,2019,1,0,0,1,0,0,1,1,1,1,1,1,0,0,4,11477.0,3,3,0,0.05,2,1
Blade-Tribe Berserkers,0,1,0,0,0,0,0,0,4,2010,2010,1,0,0,0,1,0,0,1,1,0,1,1,0,0,4,17724.0,3,3,0,0.05,2,1
Bladebrand,0,0,1,0,0,0,0,0,2,2019,2019,3,0,0,1,0,0,1,1,1,1,1,1,0,1,4,8379.0,-5,-5,0,0.05,1,1
Blessing of Belzenlok,0,0,1,0,0,0,0,0,1,2019,2019,2,0,0,1,0,0,0,1,1,1,1,1,0,0,4,9284.0,-5,-5,0,0.05,2,1
Blindblast,0,0,1,0,0,0,0,0,3,2020,2020,3,0,0,0,1,0,1,1,1,1,1,1,0,1,4,9915.0,-5,-5,0,0.05,4,0
Blinding Mage,0,1,0,0,0,0,0,0,2,2017,2017,3,1,0,0,0,0,0,1,1,0,1,1,0,1,4,14008.0,1,1,0,0.05,4,1
Blistering Dieflyn,0,1,0,0,0,0,0,0,4,2008,2008,1,0,0,1,1,0,0,1,1,0,1,1,0,0,4,19456.0,0,0,0,0.05,2,1
Blood Curdle,0,0,1,0,0,0,0,0,4,2020,2020,1,0,0,1,0,0,1,1,1,1,1,1,0,0,4,8829.0,-5,-5,0,0.05,2,1
Bloodhaze Wolverine,0,1,0,0,0,0,0,0,2,2019,2019,1,0,0,0,1,0,1,1,1,1,1,1,0,0,4,17578.0,2,2,0,0.05,2,1
Bloodhunter Bat,0,1,0,0,0,0,0,0,4,2020,2020,4,0,0,1,0,0,0,1,1,1,1,1,0,1,4,12849.0,2,2,0,0.05,4,0
Bloodrock Cyclops,0,1,0,0,0,0,0,0,3,2020,2020,4,0,0,0,1,0,0,1,1,0,1,1,0,1,4,18138.0,3,3,0,0.05,4,0
Bloodscale Prowler,0,1,0,0,0,0,0,0,3,2006,2006,1,0,0,0,1,0,0,1,1,0,1,1,0,0,4,16932.0,3,3,0,0.05,2,1
Blossoming Sands,0,0,0,0,1,0,0,0,0,2020,2020,10,1,0,0,0,1,1,1,1,1,1,1,0,1,4,413.0,-5,-5,0,0.05,1,1
Blur of Blades,0,0,1,0,0,0,0,0,2,2019,2019,2,0,0,0,1,0,0,1,1,1,1,1,0,0,4,11351.0,-5,-5,0,0.05,2,1
Bogardan Rager,0,1,0,0,0,0,0,0,6,2011,2011,3,0,0,0,1,0,0,1,1,0,1,1,0,1,4,17581.0,3,3,0,0.05,4,0
Bolt of Keranos,0,0,0,1,0,0,0,0,3,2014,2014,1,0,0,0,1,0,0,1,1,1,1,1,0,0,4,12096.0,-5,-5,0,0.05,2,1
Bombard,0,0,1,0,0,0,0,0,3,2019,2019,3,0,0,0,1,0,0,1,1,1,1,1,0,0,4,10895.0,-5,-5,0,0.05,2,1
Boon of Erebos,0,0,1,0,0,0,0,0,1,2013,2013,1,0,0,1,0,0,0,1,1,1,1,1,0,0,4,11702.0,-5,-5,0,0.05,2,1
Borderland Minotaur,0,1,0,0,0,0,0,0,4,2020,2020,2,0,0,0,1,0,0,1,1,1,1,1,0,1,4,13678.0,4,4,0,0.05,4,0
Brazen Freebooter,0,1,0,0,0,0,0,0,4,2018,2018,1,0,0,0,1,0,0,1,1,1,1,1,0,0,4,9070.0,3,3,0,0.05,2,1
Bright Reprisal,0,0,1,0,0,0,0,0,5,2018,2018,2,1,0,0,0,0,0,1,1,1,1,0,0,0,3,13241.0,-5,-5,0,0.05,2,1
Brightwood Tracker,0,1,0,0,0,0,0,0,4,2019,2019,1,0,0,0,0,1,1,1,1,1,1,1,0,0,4,13730.0,2,2,0,0.05,1,1
Brimstone Trebuchet,0,1,0,0,0,0,0,1,3,2019,2019,1,0,0,0,1,0,1,1,1,1,1,1,0,0,4,7293.0,1,1,0,0.05,2,1
Bring Low,0,0,1,0,0,0,0,0,4,2019,2019,2,0,0,0,1,0,0,1,1,1,1,1,0,0,4,17440.0,-5,-5,0,0.05,2,1
Brute Strength,0,0,1,0,0,0,0,0,2,2019,2019,5,0,0,0,1,0,0,1,1,1,1,1,0,1,4,3846.0,-5,-5,0,0.05,4,0
Bull Rush,0,0,1,0,0,0,0,0,1,2010,2010,1,0,0,0,1,0,0,1,1,0,1,1,0,0,4,15212.0,-5,-5,0,0.05,2,1
Bull-Rush Bruiser,0,1,0,0,0,0,0,0,4,2018,2018,1,0,0,0,1,0,0,1,0,0,1,1,0,0,4,13283.0,4,4,0,0.05,4,1
Burning-Tree Vandal,0,1,0,0,0,0,0,0,3,2019,2019,1,0,0,0,1,0,1,1,1,1,1,1,0,0,4,10388.0,2,2,0,0.05,2,1
Burrenton Bombardier,0,1,0,0,0,0,0,0,3,2010,2010,2,1,0,0,0,0,0,1,1,0,1,1,0,1,4,14714.0,2,2,0,0.05,4,0
Cabal Surgeon,0,1,0,0,0,0,0,0,4,2002,2002,1,0,0,1,0,0,0,1,0,0,1,1,0,0,4,17186.0,2,2,0,0.05,2,1
Cackling Imp,0,1,0,0,0,0,0,0,4,2019,2019,4,0,0,1,0,0,0,1,1,0,1,1,0,1,4,16804.0,2,2,0,0.05,4,0
Call of the Full Moon,0,0,0,0,0,1,0,0,2,2015,2015,1,0,0,0,1,0,0,1,1,1,1,0,0,0,3,14853.0,-5,-5,0,0.05,1,1
Canopy Spider,0,1,0,0,0,0,0,0,2,2019,2019,9,0,0,0,0,1,1,1,1,1,1,1,0,1,4,10455.0,1,1,0,0.05,1,0
Carbonize,0,0,1,0,0,0,0,0,3,2016,2016,2,0,0,0,1,0,0,1,0,0,1,1,0,1,4,15070.0,-5,-5,0,0.05,4,1
Caregiver,0,1,0,0,0,0,0,0,1,2005,2005,1,1,0,0,0,0,0,1,1,0,1,1,0,0,4,18431.0,1,1,0,0.05,2,1
Cauldron's Gift,0,0,0,1,0,0,0,0,5,2019,2019,1,0,0,1,0,0,1,1,1,1,1,0,0,0,3,9842.0,-5,-5,0,0.05,2,1
Cease-Fire,0,0,1,0,0,0,0,0,3,2001,2001,1,1,0,0,0,0,0,1,0,0,1,1,0,0,4,15919.0,-5,-5,0,0.05,2,1
Centaur Healer,0,1,0,0,0,0,0,0,3,2018,2018,4,1,0,0,0,1,0,1,1,1,1,1,0,1,4,11979.0,3,3,0,0.05,4,1
Centaur Nurturer,0,1,0,0,0,0,0,0,4,2019,2019,1,0,0,0,0,1,1,1,1,1,1,1,0,0,4,10320.0,2,2,0,0.05,2,1
Cephalid Scout,0,1,0,0,0,0,0,0,2,2001,2001,1,0,1,0,0,0,0,1,0,0,1,1,0,0,4,14374.0,1,1,0,0.05,2,1
Charge,0,0,1,0,0,0,0,0,1,2019,2019,2,1,0,0,0,0,0,1,1,1,1,1,0,0,4,10350.0,-5,-5,0,0.05,2,1
Chillbringer,0,1,0,0,0,0,0,0,5,2019,2019,2,0,1,0,0,0,1,1,1,1,1,1,0,0,4,12758.0,3,3,0,0.05,2,1
Chronicler of Heroes,0,1,0,0,0,0,0,0,3,2017,2017,2,1,0,0,0,1,0,1,1,1,1,0,0,1,3,12976.0,3,3,0,0.05,4,1
Claim of Erebos,0,0,0,0,0,1,0,0,2,2014,2014,1,0,0,1,0,0,0,1,1,1,1,1,0,0,4,14579.0,-5,-5,0,0.05,2,1
Cliff Threader,0,1,0,0,0,0,0,0,2,2009,2009,1,1,0,0,0,0,0,1,1,0,1,1,0,0,4,16810.0,2,2,0,0.05,2,1
Clockwork Servant,0,1,0,0,0,0,0,1,3,2019,2019,1,0,0,0,0,0,1,1,1,1,1,0,0,0,3,11954.0,2,2,0,0.05,2,1
Clutch of Undeath,0,0,0,0,0,1,0,0,5,2003,2003,1,0,0,1,0,0,0,1,0,0,1,1,0,0,4,16811.0,-5,-5,0,0.05,2,1
Code of Constraint,0,0,1,0,0,0,0,0,3,2019,2019,1,0,1,0,0,0,1,1,1,1,1,0,0,0,3,14111.0,-5,-5,0,0.05,2,1
Cold-Water Snapper,0,1,0,0,0,0,0,0,6,2018,2018,1,0,1,0,0,0,0,1,1,1,1,1,0,0,4,14797.0,4,4,0,0.05,2,1
Coma Veil,0,0,0,0,0,1,0,0,5,2008,2008,1,0,1,0,0,0,0,1,1,0,1,1,0,0,4,18293.0,-5,-5,0,0.05,2,1
Cone of Flame,0,0,0,1,0,0,0,0,5,2016,2016,8,0,0,0,1,0,0,1,1,1,1,0,0,1,3,12357.0,-5,-5,0,0.05,4,0
Consecrated by Blood,0,0,0,0,0,1,0,0,4,2015,2015,1,0,0,1,0,0,0,1,1,1,1,0,0,0,3,14011.0,-5,-5,0,0.05,1,1
Consuming Bonfire,0,0,0,1,0,0,0,0,5,2007,2007,1,0,0,0,1,0,0,1,1,0,1,1,0,0,4,17594.0,-5,-5,0,0.05,2,1
Coral Eel,0,1,0,0,0,0,0,0,2,2005,2005,4,0,1,0,0,0,0,1,1,0,1,1,0,1,4,17596.0,2,2,0,0.05,1,0
Court Hussar,0,1,0,0,0,0,0,0,3,2019,2019,5,1,1,0,0,0,0,1,1,0,1,1,0,1,4,12197.0,1,1,0,0.05,4,1
Covenant of Blood,0,0,0,1,0,0,0,0,7,2019,2019,2,0,0,1,0,0,0,1,1,1,1,1,0,0,4,14166.0,-5,-5,0,0.05,1,1
Crash the Ramparts,0,0,1,0,0,0,0,0,3,2017,2017,1,0,0,0,0,1,0,1,1,1,1,1,0,0,4,11737.0,-5,-5,0,0.05,2,1
Craw Wurm,0,1,0,0,0,0,0,0,6,2009,2009,13,0,0,0,0,1,0,1,1,0,1,1,0,1,4,14448.0,6,6,0,0.05,1,1
Crippling Chill,0,0,1,0,0,0,0,0,3,2017,2017,3,0,1,0,0,0,0,1,1,1,1,1,0,1,4,11821.0,-5,-5,0,0.05,4,1
Crossbow Infantry,0,1,0,0,0,0,0,0,2,2005,2005,4,1,0,0,0,0,0,1,1,0,1,1,0,1,4,15528.0,1,1,0,0.05,1,1
Cryptic Cruiser,0,1,0,0,0,0,0,0,4,2015,2015,1,0,1,0,0,0,0,1,1,1,1,0,0,0,3,13243.0,3,3,0,0.05,2,1
Cudgel Troll,0,1,0,0,0,0,0,0,4,2011,2011,3,0,0,0,0,1,0,1,1,0,1,0,0,1,3,15458.0,4,4,0,0.05,1,1
Cutthroat Maneuver,0,0,1,0,0,0,0,0,4,2013,2013,1,0,0,1,0,0,0,1,1,1,1,0,0,0,3,16948.0,-5,-5,0,0.05,2,1
Cutthroat il-Dal,0,1,0,0,0,0,0,0,4,2007,2007,1,0,0,1,0,0,0,1,1,0,1,1,0,0,4,17738.0,4,4,0,0.05,2,1
Cyclops Electromancer,0,1,0,0,0,0,0,0,5,2019,2019,1,0,0,0,1,0,1,1,1,1,1,0,0,0,3,12661.0,4,4,0,0.05,2,1
Dampening Pulse,0,0,0,0,0,1,0,0,4,2015,2015,1,0,1,0,0,0,0,1,1,1,1,0,0,0,3,14341.0,-5,-5,0,0.05,2,1
Daru Lancer,0,1,0,0,0,0,0,0,6,2002,2002,1,1,0,0,0,0,0,1,0,0,1,1,0,0,4,19112.0,3,3,0,0.05,2,1
Dauntless River Marshal,0,1,0,0,0,0,0,0,2,2014,2014,1,1,1,0,0,0,0,1,1,1,1,0,0,0,3,19650.0,2,2,0,0.05,1,1
Davriel's Shadowfugue,0,0,0,1,0,0,0,0,4,2019,2019,1,0,0,1,0,0,1,1,1,1,1,1,0,0,4,12139.0,-5,-5,0,0.05,2,1
Dawnfeather Eagle,0,1,0,0,0,0,0,0,5,2017,2017,1,1,0,0,0,0,0,1,1,1,1,1,0,0,4,11822.0,3,3,0,0.05,2,1
Dead Ringers,0,0,0,1,0,0,0,0,5,2001,2001,1,0,0,1,0,0,0,1,0,0,1,1,0,0,4,18158.0,-5,-5,0,0.05,2,1
Dead Weight,0,0,0,0,0,1,0,0,1,2020,2020,4,0,0,1,0,0,1,1,1,1,1,1,0,1,4,9581.0,-5,-5,0,0.05,2,1
Deadeye Rig-Hauler,0,1,0,0,0,0,0,0,4,2018,2018,1,0,1,0,0,0,0,1,1,1,1,1,0,0,4,11569.0,3,3,0,0.05,2,1
Deadeye Tormentor,0,1,0,0,0,0,0,0,3,2019,2019,2,0,0,1,0,0,0,1,1,1,1,1,0,0,4,11706.0,2,2,0,0.05,2,1
Death's Caress,0,0,0,1,0,0,0,0,5,2012,2012,1,0,0,1,0,0,0,1,1,0,1,1,0,0,4,18599.0,-5,-5,0,0.05,2,1
Deathbloom Thallid,0,1,0,0,0,0,0,0,3,2020,2020,2,0,0,1,0,0,1,1,1,1,1,1,0,1,4,6141.0,3,3,0,0.05,1,1
Deathmark,0,0,0,1,0,0,0,0,1,2015,2015,6,0,0,1,0,0,0,1,1,0,1,0,0,1,3,11356.0,-5,-5,0,0.05,4,1
Debilitating Injury,0,0,0,0,0,1,0,0,2,2015,2015,2,0,0,1,0,0,0,1,1,1,1,1,0,0,4,14995.0,-5,-5,0,0.05,2,1
Decompose,0,0,0,1,0,0,0,0,2,2013,2013,2,0,0,1,0,0,0,1,0,0,1,0,0,1,3,19113.0,-5,-5,0,0.05,4,0
Deem Worthy,0,0,1,0,0,0,0,0,5,2017,2017,1,0,0,0,1,0,0,1,1,1,1,0,0,0,3,10243.0,-5,-5,0,0.05,2,1
Deep-Sea Terror,0,1,0,0,0,0,0,0,6,2015,2015,1,0,1,0,0,0,0,1,1,1,1,1,0,0,4,14996.0,6,6,0,0.05,1,1
Deepwater Hypnotist,0,1,0,0,0,0,0,0,2,2014,2014,1,0,1,0,0,0,0,1,1,1,1,1,0,0,4,14997.0,2,2,0,0.05,2,1
Defender en-Vec,0,1,0,0,0,0,0,0,4,2000,2000,1,1,0,0,0,0,0,1,0,0,1,1,0,0,4,19849.0,2,2,0,0.05,2,1
Defensive Maneuvers,0,0,1,0,0,0,0,0,4,2002,2002,1,1,0,0,0,0,0,1,0,0,1,1,0,0,4,15385.0,-5,-5,0,0.05,2,1
Deft Dismissal,0,0,1,0,0,0,0,0,4,2017,2017,1,1,0,0,0,0,0,1,1,1,1,0,0,0,3,17323.0,-5,-5,0,0.05,2,1
Dega Disciple,0,1,0,0,0,0,0,0,1,2001,2001,1,1,0,1,1,0,0,1,0,0,1,1,0,0,4,18944.0,1,1,0,0.05,2,1
Demonic Vigor,0,0,0,0,0,1,0,0,1,2019,2019,2,0,0,1,0,0,0,1,1,1,1,1,0,0,4,5772.0,-5,-5,0,0.05,2,1
Desert's Hold,0,0,0,0,0,1,0,0,3,2017,2017,1,1,0,0,0,0,0,1,1,1,1,0,0,0,3,11317.0,-5,-5,0,0.05,2,1
Destructive Tampering,0,0,0,1,0,0,0,0,3,2020,2020,4,0,0,0,1,0,1,1,1,1,1,1,0,1,4,11122.0,-5,-5,0,0.05,1,1
Die Young,0,0,0,1,0,0,0,0,2,2019,2019,2,0,0,1,0,0,0,1,1,1,1,1,0,0,4,10625.0,-5,-5,0,0.05,2,1
Dissension in the Ranks,0,0,1,0,0,0,0,0,5,2016,2016,1,0,0,0,1,0,0,1,1,1,1,0,0,0,3,14721.0,-5,-5,0,0.05,2,1
Dizzying Gaze,0,0,0,0,0,1,0,0,1,1998,1998,1,0,0,0,1,0,0,1,0,0,1,1,0,0,4,16614.0,-5,-5,0,0.05,2,1
Downsize,0,0,1,0,0,0,0,0,1,2012,2012,1,0,1,0,0,0,0,1,1,1,1,1,0,0,4,12505.0,-5,-5,0,0.05,2,1
Drag Under,0,0,0,1,0,0,0,0,3,2019,2019,3,0,1,0,0,0,0,1,1,1,1,1,0,1,4,10337.0,-5,-5,0,0.05,4,0
Dragon Bell Monk,0,1,0,0,0,0,0,0,3,2019,2019,3,1,0,0,0,0,0,1,1,1,1,1,0,1,4,13496.0,2,2,0,0.05,4,1
Driver of the Dead,0,1,0,0,0,0,0,0,4,2019,2019,4,0,0,1,0,0,0,1,1,0,1,1,0,1,4,9572.0,3,3,0,0.05,4,1
Dromoka Dunecaster,0,1,0,0,0,0,0,0,1,2015,2015,1,1,0,0,0,0,0,1,1,1,1,1,0,0,4,17454.0,0,0,0,0.05,2,1
Dromoka Warrior,0,1,0,0,0,0,0,0,2,2015,2015,1,1,0,0,0,0,0,1,1,1,1,1,0,0,4,17078.0,3,3,0,0.05,2,1
Dub,0,0,0,0,0,1,0,0,3,2020,2020,2,1,0,0,0,0,1,1,1,1,1,1,0,1,4,9110.0,-5,-5,0,0.05,1,1
Dukhara Scavenger,0,1,0,0,0,0,0,0,6,2019,2019,2,0,0,1,0,0,0,1,1,1,1,1,0,0,4,13321.0,4,4,0,0.05,2,1
Dutiful Thrull,0,1,0,0,0,0,0,0,1,2013,2013,1,1,0,1,0,0,0,1,1,1,1,1,0,0,4,16422.0,1,1,0,0.05,2,1
Dwarven Priest,0,1,0,0,0,0,0,0,4,2018,2018,1,1,0,0,0,0,0,1,1,1,1,1,0,0,4,10232.0,2,2,0,0.05,1,1
Echoing Courage,0,0,1,0,0,0,0,0,2,2018,2018,4,0,0,0,0,1,0,1,1,0,1,1,0,1,4,11078.0,-5,-5,0,0.05,4,1
Elvish Berserker,0,1,0,0,0,0,0,0,1,2007,2007,3,0,0,0,0,1,0,1,1,0,1,1,0,1,4,15390.0,1,1,0,0.05,1,1
Emberhorn Minotaur,0,1,0,0,0,0,0,0,4,2017,2017,1,0,0,0,1,0,0,1,1,1,1,1,0,0,4,9665.0,4,4,0,0.05,2,1
Embraal Bruiser,0,1,0,0,0,0,0,0,2,2016,2016,1,0,0,1,0,0,0,1,1,1,1,0,0,0,3,17750.0,3,3,0,0.05,2,1
Empyreal Voyager,0,1,0,0,0,0,0,0,3,2016,2016,1,0,1,0,0,1,0,1,1,1,1,0,0,0,3,9287.0,2,2,0,0.05,2,1
Enatu Golem,0,1,0,0,0,0,0,1,6,2010,2010,1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,16712.0,3,3,0,0.05,2,1
Enduring Victory,0,0,1,0,0,0,0,0,5,2019,2019,2,1,0,0,0,0,0,1,1,1,1,1,0,0,4,14928.0,-5,-5,0,0.05,2,1
Enemy of Enlightenment,0,1,0,0,0,1,0,0,6,2020,2020,1,0,0,1,0,0,1,1,1,1,1,0,0,0,3,15776.0,5,5,0,0.05,2,1
Enfeeblement,0,0,0,0,0,1,0,0,2,2005,2005,4,0,0,1,0,0,0,1,1,0,1,1,0,1,4,18611.0,-5,-5,0,0.05,1,1
Engineered Might,0,0,0,1,0,0,0,0,5,2019,2019,2,1,0,0,0,1,0,1,1,1,1,0,0,0,3,12663.0,-5,-5,0,0.05,2,1
Enhanced Awareness,0,0,1,0,0,0,0,0,5,2015,2015,1,0,1,0,0,0,0,1,1,1,1,1,0,0,4,14013.0,-5,-5,0,0.05,2,1
Enraged Giant,0,1,0,0,0,0,0,0,6,2017,2017,1,0,0,0,1,0,0,1,1,1,1,0,0,0,3,15625.0,4,4,0,0.05,2,1
Enthralling Victor,0,1,0,0,0,0,0,0,4,2019,2019,4,0,0,0,1,0,0,1,1,1,1,0,0,1,3,9882.0,3,3,0,0.05,4,1
Entrancing Lyre,0,0,0,0,0,0,0,1,3,2020,2020,1,0,0,0,0,0,1,1,1,1,1,0,0,0,3,12933.0,-5,-5,0,0.05,2,1
Ephara's Radiance,0,0,0,0,0,1,0,0,1,2014,2014,1,1,0,0,0,0,0,1,1,1,1,1,0,0,4,14117.0,-5,-5,0,0.05,2,1
Ephara's Warden,0,1,0,0,0,0,0,0,4,2013,2013,1,1,0,0,0,0,0,1,1,1,1,1,0,0,4,18018.0,1,1,0,0.05,2,1
Epiphany Storm,0,0,0,0,0,1,0,0,1,2014,2014,1,0,0,0,1,0,0,1,1,1,1,1,0,0,4,11606.0,-5,-5,0,0.05,2,1
Eternity Snare,0,0,0,0,0,1,0,0,6,2014,2014,2,0,1,0,0,0,0,1,1,1,1,1,0,1,3,17334.0,-5,-5,0,0.05,2,1
Exiled Boggart,0,1,0,0,0,0,0,0,2,2007,2007,1,0,0,1,0,0,0,1,1,0,1,1,0,0,4,18778.0,2,2,0,0.05,2,1
Facevaulter,0,1,0,0,0,0,0,0,1,2013,2013,2,0,0,1,0,0,0,1,1,0,1,1,0,1,4,15153.0,1,1,0,0.05,4,1
Farbog Explorer,0,1,0,0,0,0,0,0,3,2012,2012,1,1,0,0,0,0,0,1,1,0,1,1,0,0,4,17609.0,2,2,0,0.05,2,1
Farbog Revenant,0,1,0,0,0,0,0,0,3,2019,2019,2,0,0,1,0,0,0,1,1,1,1,1,0,0,4,12506.0,1,1,0,0.05,2,1
Fearsome Temper,0,0,0,0,0,1,0,0,3,2014,2014,1,0,0,0,1,0,0,1,1,1,1,1,0,0,4,14724.0,-5,-5,0,0.05,2,1
Felhide Minotaur,0,1,0,0,0,0,0,0,3,2013,2013,1,0,0,1,0,0,0,1,1,1,1,1,0,0,4,14389.0,2,2,0,0.05,2,1
Feral Animist,0,1,0,0,0,0,0,0,3,2013,2013,2,0,0,0,1,1,0,1,1,1,1,0,0,1,3,13693.0,2,2,0,0.05,2,1
Feral Krushok,0,1,0,0,0,0,0,0,5,2019,2019,2,0,0,0,0,1,0,1,1,1,1,1,0,0,4,18173.0,5,5,0,0.05,2,1
Fervent Paincaster,0,1,0,0,0,0,0,0,3,2017,2017,1,0,0,0,1,0,0,1,1,1,1,0,0,0,3,13179.0,3,3,0,0.05,2,1
Fervent Strike,0,0,1,0,0,0,0,0,1,2019,2019,2,0,0,0,1,0,0,1,1,1,1,1,0,0,4,8966.0,-5,-5,0,0.05,2,1
Fevered Strength,0,0,1,0,0,0,0,0,3,1996,1996,2,0,0,1,0,0,0,1,0,0,1,1,0,1,4,18959.0,-5,-5,0,0.05,4,1
Fiery Hellhound,0,1,0,0,0,0,0,0,3,2019,2019,6,0,0,0,1,0,0,1,1,1,1,1,0,1,4,14062.0,2,2,0,0.05,1,0
Filigree Crawler,0,1,0,0,0,0,0,1,4,2017,2017,1,0,0,0,0,0,0,1,1,1,1,1,0,0,4,13446.0,2,2,0,0.05,2,1
Fire Shrine Keeper,0,1,0,0,0,0,0,0,1,2017,2017,1,0,0,0,1,0,0,1,1,1,1,1,0,0,4,13906.0,1,1,0,0.05,2,1
Fire at Will,0,0,1,0,0,0,0,0,3,2008,2008,1,1,0,0,1,0,0,1,1,0,1,1,0,0,4,16432.0,-5,-5,0,0.05,2,1
Firebreathing,0,0,0,0,0,1,0,0,1,2011,2011,16,0,0,0,1,0,0,1,1,0,1,1,0,1,4,11403.0,-5,-5,0,0.05,1,1
First-Sphere Gargantua,0,1,0,0,0,0,0,0,6,2019,2019,2,0,0,1,0,0,0,1,1,0,1,1,0,0,4,12628.0,5,5,0,0.05,4,1
Fistful of Force,0,0,1,0,0,0,0,0,2,2007,2007,1,0,0,0,0,1,0,1,1,0,1,1,0,0,4,16961.0,-5,-5,0,0.05,2,1
Flames of the Raze-Boar,0,0,1,0,0,0,0,0,6,2020,2020,2,0,0,0,1,0,1,1,1,1,1,0,0,1,3,13097.0,-5,-5,0,0.05,4,0
Flamespeaker Adept,0,1,0,0,0,0,0,0,3,2013,2013,1,0,0,0,1,0,0,1,1,1,1,0,0,0,3,17086.0,2,2,0,0.05,2,1
Flamewave Invoker,0,1,0,0,0,0,0,0,3,2019,2019,8,0,0,0,1,0,0,1,1,0,1,1,0,1,3,13020.0,2,2,0,0.05,4,1
Flash of Defiance,0,0,0,1,0,0,0,0,2,2002,2002,1,0,0,0,1,0,0,1,0,0,1,1,0,0,4,18174.0,-5,-5,0,0.05,2,1
Flashfreeze,0,0,1,0,0,0,0,0,2,2019,2019,7,0,1,0,0,0,0,1,1,0,1,0,0,1,3,12202.0,-5,-5,0,0.05,4,1
Flesh to Dust,0,0,1,0,0,0,0,0,5,2019,2019,3,0,0,1,0,0,0,1,1,1,1,1,0,1,4,12596.0,-5,-5,0,0.05,1,0
Fleshpulper Giant,0,1,0,0,0,0,0,0,7,2013,2013,1,0,0,0,1,0,0,1,1,1,1,0,0,0,3,16716.0,4,4,0,0.05,1,1
Flight,0,0,0,0,0,1,0,0,1,2011,2011,14,0,1,0,0,0,0,1,1,0,1,1,0,1,4,14589.0,-5,-5,0,0.05,1,1
Floodtide Serpent,0,1,0,0,0,0,0,0,5,2014,2014,1,0,1,0,0,0,0,1,1,1,1,1,0,0,4,17464.0,4,4,0,0.05,2,1
Flowering Lumberknot,0,1,0,0,0,0,0,0,4,2012,2012,1,0,0,0,0,1,0,1,1,0,1,1,0,0,4,18783.0,5,5,0,0.05,2,1
Flowstone Shambler,0,1,0,0,0,0,0,0,3,2005,2005,4,0,0,0,1,0,0,1,1,0,1,1,0,1,4,20023.0,2,2,0,0.05,1,1
Fog Elemental,0,1,0,0,0,0,0,0,3,2007,2007,5,0,1,0,0,0,0,1,1,0,1,1,0,1,3,18785.0,4,4,0,0.05,1,1
Fortify,0,0,1,0,0,0,0,0,3,2020,2020,5,1,0,0,0,0,0,1,1,1,1,1,0,1,4,13694.0,-5,-5,0,0.05,4,0
Fortress Cyclops,0,1,0,0,0,0,0,0,5,2013,2013,1,1,0,0,1,0,0,1,1,1,1,0,0,0,3,13400.0,3,3,0,0.05,2,1
Foul Imp,0,1,0,0,0,0,0,0,2,2016,2016,6,0,0,1,0,0,0,1,1,0,1,1,0,1,4,17614.0,2,2,0,0.05,4,0
Frenzied Arynx,0,1,0,0,0,0,0,0,4,2019,2019,1,0,0,0,1,1,1,1,1,1,1,1,0,0,4,11610.0,3,3,0,0.05,2,1
Frillscare Mentor,0,1,0,0,0,0,0,0,3,2020,2020,1,0,0,0,1,0,1,1,1,1,1,0,0,0,3,14462.0,3,3,0,0.05,2,1
Frontline Devastator,0,1,0,0,0,0,0,0,4,2019,2019,2,0,0,0,1,0,0,1,1,1,1,1,0,0,4,9134.0,3,3,0,0.05,2,1
Frost Breath,0,0,1,0,0,0,0,0,3,2020,2020,3,0,1,0,0,0,1,1,1,1,1,1,0,1,4,12597.0,-5,-5,0,0.05,1,1
Frostwalla,0,1,0,0,0,0,0,0,3,2019,2019,1,0,0,0,0,1,0,1,1,0,1,1,0,0,4,15626.0,2,2,0,0.05,4,1
Fully Grown,0,0,1,0,0,0,0,0,3,2020,2020,1,0,0,0,0,1,1,1,1,1,1,1,0,0,4,11990.0,-5,-5,0,0.05,2,1
Furnace Brood,0,1,0,0,0,0,0,0,4,1998,1998,1,0,0,0,1,0,0,1,0,0,1,1,0,1,4,20000.0,3,3,0,0.05,4,1
Furnace Celebration,0,0,0,0,0,1,0,0,3,2018,2018,3,0,0,0,1,0,0,1,1,0,1,0,0,1,3,10951.0,-5,-5,0,0.05,4,1
Gallant Cavalry,0,1,0,0,0,0,0,0,4,2018,2018,1,1,0,0,0,0,0,1,1,1,1,1,0,0,4,8323.0,2,2,0,0.05,1,1
Gather Courage,0,0,1,0,0,0,0,0,1,2018,2018,3,0,0,0,0,1,0,1,1,1,1,1,0,1,3,13552.0,-5,-5,0,0.05,1,1
Gavony Ironwright,0,1,0,0,0,0,0,0,3,2012,2012,1,1,0,0,0,0,0,1,1,0,1,0,0,0,3,18181.0,1,1,0,0.05,2,1
Geist of the Lonely Vigil,0,1,0,0,0,0,0,0,2,2016,2016,1,1,0,0,0,0,0,1,1,1,1,0,0,0,3,15225.0,2,2,0,0.05,2,1
Geistflame,0,0,1,0,0,0,0,0,1,2013,2013,2,0,0,0,1,0,0,1,1,0,1,1,0,1,4,13325.0,-5,-5,0,0.05,4,0
