id,name,type,cmc,year,id_white,id_blue,id_black,id_red,id_green,standard_legal,commander_legal,modern_legal,pioneer_legal,legacy_legal,pauper_legal,reserved,reprint,rarity,edhrec_rank,power,toughness,last_set,prices
b44370ea-b62a-4001-86f0-1fe006005217,Skyshroud Troll,Creature — Troll Giant,4,2015,False,False,False,False,True,False,True,False,False,True,True,False,True,common,18602,3,3,Tempest Remastered,0.07
cac1e57a-0ef5-442b-a492-059fc6ff3dfc,Halfdane,Legendary Creature — Shapeshifter,4,2009,True,True,True,False,False,False,True,False,False,True,False,True,True,rare,15238,3,3,Masters Edition III,18.03
2294ef08-c27a-4bb4-bd59-434516717961,Seething Anger,Sorcery,1,2015,False,False,False,True,False,False,True,False,False,True,True,False,True,common,6961,-1,-1,Tempest Remastered,0.24
270ec8a0-71c0-45dc-b79b-6272216eceb3,Thieving Magpie,Creature — Bird,4,2007,False,True,False,False,False,False,True,True,False,True,False,False,True,uncommon,7841,1,3,Tenth Edition,0.18
7b0278f9-19fb-4b6d-b765-5265f2cf0db2,Fyndhorn Pollen,Enchantment,3,2008,False,False,False,False,True,False,True,False,False,True,False,True,True,rare,18703,-1,-1,Masters Edition II,0.48
5cc8b864-c6db-4e4d-b9bc-ec84a4c3aa79,Plague Myr,Artifact Creature — Myr,2,2011,False,False,False,False,False,False,True,True,False,True,False,False,True,uncommon,1378,1,1,Duel Decks: Mirrodin Pure vs. New Phyrexia,0.99
e61b64e7-2516-4132-b9a8-06da93ff6ac7,River Merfolk,Creature — Merfolk,2,2007,False,True,False,False,False,False,True,False,False,True,True,True,True,common,17587,2,1,Masters Edition,0.74
39310639-643d-42d0-9e92-7bc0da9abd21,Mightstone,Artifact,4,2011,False,False,False,False,False,False,True,False,False,True,True,True,True,common,15086,-1,-1,Masters Edition IV,5.13
8f8e1828-1c41-4525-9f42-5a6e936bfd7a,Order of the Ebon Hand,Creature — Cleric Knight,2,2007,False,False,True,False,False,False,True,False,False,True,True,False,True,common,13615,2,1,Masters Edition,0.21
73ac9f52-e6ff-4e6f-9733-fe24a5fb4b4e,Null Rod,Artifact,2,2014,False,False,False,False,False,False,True,False,False,True,False,True,True,rare,3058,-1,-1,Vintage Masters,24.03
d4022a4e-9e8a-47ef-b0e2-9e8910857e76,Fruitcake Elemental,Creature — Elemental,3,2006,False,False,False,False,True,False,False,False,False,False,False,False,False,rare,20000,7,7,Happy Holidays,91.88
f656c45c-60f8-4588-9f18-67e7a5e2ae05,Boreal Druid,Snow Creature — Elf Druid,1,2020,False,False,False,False,True,False,True,True,False,True,True,False,True,common,935,1,1,Mystery Booster Retail Edition Foils,2.03
8ce1f383-258d-4fa1-a3c7-3424bb2e568c,Alabaster Potion,Instant,2,2009,True,False,False,False,False,False,True,False,False,True,True,False,True,uncommon,14703,-1,-1,Masters Edition III,0.25
8d8a5329-2512-407b-aa35-e83dd56dc26a,"O-Kagachi, Vengeful Kami",Legendary Creature — Dragon Spirit,6,2017,True,True,True,True,True,False,True,False,False,True,False,False,False,mythic,2922,6,6,Commander 2017,NaN
6d63a085-101c-4749-a3a4-1d335c25b10e,"Rofellos, Llanowar Emissary",Legendary Creature — Elf Druid,2,2014,False,False,False,False,True,False,False,False,False,True,False,True,True,rare,18797,2,1,Vintage Masters,17.69
e682d19b-7936-4942-b42c-c836d6741a45,Stone Calendar,Artifact,5,2007,False,False,False,False,False,False,True,False,False,True,False,True,True,uncommon,10255,-1,-1,Masters Edition,9.89
adf3bd18-d9c1-4f18-86c0-579db8ea37c7,Atog,Creature — Atog,2,2011,False,False,False,True,False,False,True,True,False,True,True,False,True,common,9896,1,2,Masters Edition IV,1.68
4bb135e7-f9e3-4abc-8374-180316498fc3,Titania's Song,Enchantment,4,2011,False,False,False,False,True,False,True,False,False,True,False,False,True,rare,9754,-1,-1,Masters Edition IV,2.38
c0161b6f-49a4-4dcd-87be-47ec2240eba6,Time Ebb,Sorcery,3,2015,False,True,False,False,False,False,True,True,True,True,True,False,True,common,13218,-1,-1,Tempest Remastered,0.06
d6828916-c19e-4857-a6ba-047b81314d1f,Breath of Life,Sorcery,4,2014,True,False,False,False,False,False,True,False,False,True,True,False,True,uncommon,6829,-1,-1,Vintage Masters,0.28
0b944310-3170-4b57-95e0-2b78a3b50f95,Living Plane,World Enchantment,4,2009,False,False,False,False,True,False,True,False,False,True,False,True,True,rare,8333,-1,-1,Masters Edition III,137.68
37066fc5-4cae-46ab-83c6-d1f262c67fac,Order of the Sacred Torch,Creature — Human Knight,3,2008,True,False,False,False,False,False,True,False,False,True,False,False,True,rare,9715,2,2,Masters Edition II,0.38
5dc9a21b-0935-4526-a0b0-9a85d0613e44,Dracoplasm,Creature — Shapeshifter,2,2015,False,True,False,True,False,False,True,False,False,True,False,False,True,rare,16419,0,0,Tempest Remastered,0.3
4a761397-3613-4d91-adbf-978a12e7ef32,Wayward Soul,Creature — Spirit,4,2015,False,True,False,False,False,False,True,False,False,True,True,False,True,common,19262,3,2,Tempest Remastered,0.09
a1171f5b-5b92-4a65-a59d-97ac6ce1283d,Takklemaggot,Enchantment — Aura,4,2009,False,False,True,False,False,False,True,False,False,True,False,False,True,uncommon,15623,-1,-1,Masters Edition III,1.8
c32d3e47-8c7c-4bfd-8b3a-b0751d68dc42,Armor of Thorns,Enchantment — Aura,2,2014,False,False,False,False,True,False,True,False,False,True,True,False,True,common,16907,-1,-1,Vintage Masters,0.08
fdc856b2-c84a-41a1-835e-b8261f0a3fe8,Serra Bestiary,Enchantment — Aura,2,2011,True,False,False,False,False,False,True,False,False,True,True,False,True,common,18432,-1,-1,Masters Edition IV,0.1
6c47db5b-7cc4-446f-b96c-e0c69ed9f0b0,Twitch,Instant,3,2015,False,True,False,False,False,False,True,True,False,True,True,False,True,common,11639,-1,-1,Tempest Remastered,0.12
337239c7-73c4-4e2d-9160-ed26927dea1d,Yawgmoth's Will,Sorcery,3,2014,False,False,True,False,False,False,True,False,False,False,False,True,True,mythic,1121,-1,-1,Vintage Masters,72.64
a1769da6-e38a-48dd-80c5-fb7863ba718e,Frozen Aether,Enchantment,4,2020,False,True,False,False,False,False,True,True,False,True,False,False,True,uncommon,3112,-1,-1,Mystery Booster Retail Edition Foils,1.02
c0c0ff06-a43e-4790-90aa-4544b89da3f0,Springjack Shepherd,Creature — Kithkin Wizard,4,2020,True,False,False,False,False,False,True,True,False,True,False,False,True,uncommon,8946,1,2,Mystery Booster Retail Edition Foils,0.24
8dd4d771-366c-4d81-875d-7ba9f1f00320,Kharis & The Beholder,Legendary Creature — Dragon Eye Wizard,5,2019,True,False,False,False,True,False,False,False,False,False,False,False,False,mythic,20000,1,20,Heroes of the Realm 2018,NaN
f8086253-5a66-4161-bdef-f460851368ed,Sacred Boon,Instant,2,2008,True,False,False,False,False,False,True,False,False,True,False,False,True,uncommon,19200,-1,-1,Masters Edition II,0.12
f85ab5f9-508e-45de-8fa1-ce1f16552ffc,Lotus Petal,Artifact,0,2015,False,False,False,False,False,False,True,False,False,True,True,False,True,uncommon,337,-1,-1,Tempest Remastered,7.89
92fae767-8c14-46ef-a548-4f66225defdb,Urza's Tower,Land — Urza’s Tower,0,2011,False,False,False,False,False,False,True,True,False,True,True,False,True,common,1663,-1,-1,Masters Edition IV,0.94
70f786bc-e7b3-4ebf-9fb7-ce8d25de2b19,Eidolon of Rhetoric,Enchantment Creature — Spirit,3,2020,True,False,False,False,False,False,True,True,True,True,False,False,True,uncommon,1697,1,4,Mystery Booster Retail Edition Foils,0.75
19d2671c-39bd-4dd7-ac97-9cdf5c2cb149,Sidar Kondo of Jamuraa,Legendary Creature — Human Knight,4,2016,True,False,False,False,True,False,True,False,False,True,False,False,False,mythic,3412,2,5,Commander 2016,5.21
1575410c-a525-4326-9209-917d2d712559,Sivitri Scarzam,Legendary Creature — Human,7,2009,False,True,True,False,False,False,True,False,False,True,True,False,True,common,16716,6,4,Masters Edition III,1.85
fed33cda-aab2-49cf-b353-411320e8fd14,Vedalken Certarch,Creature — Vedalken Wizard,1,2011,False,True,False,False,False,False,True,True,False,True,True,False,True,common,14094,1,1,Duel Decks: Mirrodin Pure vs. New Phyrexia,0.09
4e15ad45-dc96-48db-931c-1bbb95dfa580,Urza's Mine,Land — Urza’s Mine,0,2011,False,False,False,False,False,False,True,True,False,True,True,False,True,common,1662,-1,-1,Masters Edition IV,0.85
1edc1be8-f1be-448a-b869-6fd81f7e21ec,Avenging Angel,Creature — Angel,5,2015,True,False,False,False,False,False,True,False,False,True,False,True,True,uncommon,16497,3,3,Tempest Remastered,0.57
b4a22ecc-3a5c-44a1-bb52-bbeffa2dbf17,"Ajani, Wise Counselor",Legendary Planeswalker — Ajani,5,2018,True,False,False,False,False,False,True,True,True,True,False,False,False,mythic,7637,-1,-1,Core Set 2019,5.35
1eff81c4-c402-437d-aace-dfe875d9857d,Exotic Curse,Enchantment — Aura,3,2010,False,False,True,False,False,False,True,False,False,True,True,False,True,common,17209,-1,-1,Duel Decks: Phyrexia vs. the Coalition,Unavailable
03f49b52-05fb-4d5a-a317-9fd89afcaa25,Angelic Voices,Enchantment,4,2011,True,False,False,False,False,False,True,False,False,True,False,False,True,uncommon,12811,-1,-1,Masters Edition IV,9.48
72c6eb99-759d-4baa-8ce9-f20583671e82,Fire Dragon,Creature — Dragon,9,2008,False,False,False,True,False,False,True,False,False,True,False,False,True,rare,13879,6,6,Masters Edition II,10.64
0eaa8798-ee02-4799-ba33-adaa765bd760,Despotic Scepter,Artifact,1,2008,False,False,False,False,False,False,True,False,False,True,False,False,True,rare,13535,-1,-1,Masters Edition II,0.39
34919e82-fded-4652-beaa-a2b2927e9dea,Severed Legion,Creature — Zombie,3,2007,False,False,True,False,False,False,True,True,False,True,True,False,True,common,15271,2,2,Tenth Edition,0.09
68f362bb-6391-49de-bce6-2682ec100b6b,Guardian Beast,Creature — Beast,4,2011,False,False,True,False,False,False,True,False,False,True,False,True,True,rare,12595,2,4,Masters Edition IV,313
a2ee3c3c-768b-434b-a121-6d897b2ae345,Mu Yanling,Legendary Planeswalker — Yanling,6,2018,False,True,False,False,False,False,True,False,False,True,False,False,False,mythic,7232,-1,-1,Global Series Jiang Yanggu & Mu Yanling,1.96
8c185555-acd4-461a-821a-b21b7b0914a5,Vivien of the Arkbow,Legendary Planeswalker — Vivien,6,2018,False,False,False,False,True,False,True,True,True,True,False,False,False,mythic,8169,-1,-1,Core Set 2019,2.49
fcd8c672-85f7-4bec-9297-7d253419eaa9,Armor Thrull,Creature — Thrull,3,2008,False,False,True,False,False,False,True,False,False,True,True,False,True,common,15380,1,3,Masters Edition II,0.13
64505a8b-4f7f-484c-ac6d-d64070c6d6e1,Narwhal,Creature — Whale,4,2008,False,True,False,False,False,False,True,False,False,True,False,True,True,uncommon,15694,2,2,Masters Edition II,0.86
5da4136b-ad5b-4234-a476-90e1dcae00c6,Fear,Enchantment — Aura,2,2007,False,False,True,False,False,False,True,True,False,True,True,False,True,common,10020,-1,-1,Tenth Edition,1.07
69147ffe-4ba5-40ee-a3ee-bf332ea660f2,Alchemist's Refuge,Land,0,2020,False,True,False,False,True,False,True,True,False,True,False,False,True,rare,437,-1,-1,Mystery Booster Retail Edition Foils,3.56
22f2bad4-565d-4302-a8aa-57e03f65cc84,Stronghold Assassin,Creature — Zombie Assassin,3,2015,False,False,True,False,False,False,True,False,False,True,False,False,True,rare,4569,2,1,Tempest Remastered,0.64
9de6ffe8-70af-4505-bc2d-b0113cd6db99,Crimson Manticore,Creature — Manticore,4,2009,False,False,False,True,False,False,True,False,False,True,False,False,True,uncommon,19309,2,2,Masters Edition III,5.97
264bddc6-51ac-4958-8466-21aded92c66e,Last Chance,Sorcery,2,2011,False,False,False,True,False,False,True,False,False,True,False,False,True,rare,8627,-1,-1,Masters Edition IV,12.07
959dfb38-c584-402f-9e92-87745b0683e6,Rot Hulk,Creature — Zombie,7,2018,False,False,True,False,False,False,True,False,False,True,False,False,True,mythic,7234,5,5,Treasure Chest,7.21
6666dca1-5e33-4f5b-b449-76bcb0e15296,Soul Exchange,Sorcery,2,2008,False,False,True,False,False,False,True,False,False,True,False,False,True,uncommon,9326,-1,-1,Masters Edition II,0.35
b2286067-c964-4bed-bfb8-c6280f104b63,Smite,Instant,1,2015,True,False,False,False,False,False,True,True,True,True,True,False,True,common,10903,-1,-1,Tempest Remastered,0.42
7a2cd32d-dea1-4d58-b8d6-5d7176c967f2,Spore Cloud,Instant,3,2008,False,False,False,False,True,False,True,False,False,True,True,False,True,uncommon,9770,-1,-1,Masters Edition II,0.15
8619e6be-ae9c-4045-aa19-419be35ab6f6,Kobold Taskmaster,Creature — Kobold,2,2009,False,False,False,True,False,False,True,True,False,True,True,False,True,common,16818,1,2,Masters Edition III,2.97
f7fcce83-4378-405f-8007-dd0ed002be6b,Addle,Sorcery,2,2014,False,False,True,False,False,False,True,False,False,True,True,False,True,common,14315,-1,-1,Vintage Masters,0.04
bc6a062c-06ff-4295-83f2-48868c664d76,Mountain Yeti,Creature — Yeti,4,2007,False,False,False,True,False,False,True,False,False,True,True,False,True,common,17888,3,3,Masters Edition,1.76
aced2c55-7543-4076-bcdd-36c4d649b8ae,Mox Emerald,Artifact,0,2014,False,False,False,False,True,False,False,False,False,False,False,True,True,mythic,19810,-1,-1,Vintage Masters,375
8569ad47-a243-402d-899f-4e6b17ea4e1e,"Pramikon, Sky Rampart",Legendary Creature — Wall,3,2019,True,True,False,True,False,False,True,False,False,True,False,False,False,mythic,3579,1,5,Commander 2019,0.7
1888b0f5-2c18-4a00-9a94-aaf7108f3c85,Teferi's Puzzle Box,Artifact,4,2020,False,False,False,False,False,False,True,True,False,True,False,False,True,rare,1295,-1,-1,Mystery Booster Retail Edition Foils,6.5
57281028-c4ec-4875-9b15-956b153ced41,Spectral Shield,Enchantment — Aura,3,2009,True,True,False,False,False,False,True,False,False,True,False,False,True,uncommon,15459,-1,-1,Masters Edition III,0.13
2fabd462-15d3-4a08-bad2-edab2a142420,Soltari Guerrillas,Creature — Soltari Soldier,4,2015,True,False,False,True,False,False,True,False,False,True,False,False,True,rare,10059,3,2,Tempest Remastered,0.56
14fb947c-563e-4811-98de-e25bd141a6e5,Orcish Lumberjack,Creature — Orc,1,2014,False,False,False,True,True,False,True,False,False,True,True,False,True,common,3749,1,1,Vintage Masters,0.23
588f1bc5-2230-4437-8d5e-a18f6e55b390,Drop of Honey,Enchantment,1,2011,False,False,False,False,True,False,True,False,False,True,False,True,True,rare,13592,-1,-1,Masters Edition IV,419.96
f2bfd529-9ef5-4497-8545-9a25ac384849,Game-Trail Changeling,Creature — Shapeshifter,5,2020,False,False,False,False,True,False,True,True,False,True,True,False,True,common,5456,4,4,Mystery Booster Retail Edition Foils,0.23
213d6fb8-5624-4804-b263-51f339482754,Lord Windgrace,Legendary Planeswalker — Windgrace,5,2018,False,False,True,True,True,False,True,False,False,True,False,False,False,mythic,1511,-1,-1,Commander 2018,4.04
203186e6-843d-4296-ab27-10ac444e651c,Two-Headed Giant of Foriys,Creature — Giant,5,2011,False,False,False,True,False,False,True,False,False,True,False,True,True,uncommon,19893,4,4,Masters Edition IV,11.76
a232093a-f136-428d-9a6d-c03b1a20126a,Vicious Hunger,Sorcery,2,2014,False,False,True,False,False,False,True,True,False,True,True,False,True,common,18458,-1,-1,Duel Decks Anthology: Garruk vs. Liliana,0.25
829b4406-c066-4cd6-9520-8a7cb3cbfdb2,Desecration Elemental,Creature — Elemental,4,2011,False,False,True,False,False,False,True,True,False,True,False,False,True,rare,13534,8,8,Duel Decks: Mirrodin Pure vs. New Phyrexia,0.19
3316e174-5925-40d8-a1a7-78004d3b800e,Chimney Imp,Creature — Imp,5,2020,False,False,True,False,False,False,True,True,False,True,True,False,True,common,14884,1,2,Mystery Booster Retail Edition Foils,0.19
4d923d51-a6c8-416e-94cf-cac785d29d7d,Kjeldoran Frostbeast,Creature — Elemental Beast,5,2009,True,False,False,False,True,False,True,False,False,True,False,False,True,uncommon,17102,2,4,Masters Edition III,0.12
a7a39186-8a8d-4297-ac9e-fdb8232a85df,Caribou Range,Enchantment — Aura,4,2008,True,False,False,False,False,False,True,False,False,True,False,False,True,rare,14327,-1,-1,Masters Edition II,0.27
d3f10f07-7cfe-4a6f-8de6-373e367a731b,1996 World Champion,Summon — Legend,5,1996,True,True,True,True,True,False,False,False,False,False,False,False,False,rare,20000,-1,-1,Celebration Cards,0.45
9a6f3ce5-d4a5-4d7b-a7f9-b249c1d88e8f,Power Sink,Instant,1,2014,False,True,False,False,False,False,True,False,False,True,True,False,True,uncommon,5241,-1,-1,Vintage Masters,0.13
72f77884-6cec-4ccc-b619-3492b04bc3f7,Feral Thallid,Creature — Fungus,6,2008,False,False,False,False,True,False,True,False,False,True,True,False,True,common,11118,6,3,Masters Edition II,0.22
dfd8874e-55a8-4da1-9fbf-6aaa96800a83,Aurochs,Creature — Aurochs,4,2008,False,False,False,False,True,False,True,False,False,True,True,False,True,common,18882,2,3,Masters Edition II,0.07
f99ffe22-4dd8-4787-b6e0-e03dea8ab42a,Cruel Cut,Instant,2,2018,False,False,True,False,False,False,False,False,False,False,False,False,False,common,20000,-1,-1,Arena New Player Experience,NaN
ad6191bf-97b0-40a6-a2b0-a14e2d249ed5,Wicked Pact,Sorcery,3,2011,False,False,True,False,False,False,True,False,False,True,False,False,True,uncommon,15634,-1,-1,Masters Edition IV,0.64
16b9f43a-9c3f-4bfa-9eb1-734189a4bb1f,"Aminatou, the Fateshifter",Legendary Planeswalker — Aminatou,3,2018,True,True,True,False,False,False,True,False,False,True,False,False,False,mythic,1643,-1,-1,Commander 2018,3.61
f28263e6-ee21-415e-b633-377af6f40d5b,Blasting Station,Artifact,3,2020,False,False,False,False,False,False,True,True,False,True,False,False,True,uncommon,1908,-1,-1,Mystery Booster Retail Edition Foils,2.3
9aae2b96-36f5-4492-a942-cc988408b1e4,Burning of Xinye,Sorcery,6,2014,False,False,False,True,False,False,True,False,False,True,False,False,True,rare,9578,-1,-1,Vintage Masters,1
cb91b7c0-c453-481b-9d3d-0223057291ed,Goblins of the Flarg,Creature — Goblin Warrior,1,2007,False,False,False,True,False,False,True,False,False,True,True,False,True,common,13997,1,1,Masters Edition,0.2
afa8023b-1afc-4c05-864e-96f65b0aa140,Carnivorous Plant,Creature — Plant Wall,4,2007,False,False,False,False,True,False,True,False,False,True,True,False,True,uncommon,16504,4,5,Masters Edition,0.18
bcba2255-b0ae-43b9-b9fd-62da04d5e397,Goblin Caves,Enchantment — Aura,3,2011,False,False,False,True,False,False,True,False,False,True,True,False,True,common,9134,-1,-1,Masters Edition IV,0.64
611445e9-5dfc-4fc8-b936-02f81de65012,Shard Phoenix,Creature — Phoenix,5,2015,False,False,False,True,False,False,True,True,False,True,False,False,True,mythic,9768,2,2,Tempest Remastered,0.27
acff5d75-3d24-426d-9254-f17269aff9d3,Dreams of the Dead,Enchantment,4,2008,False,True,False,False,False,False,True,False,False,True,False,False,True,rare,14485,-1,-1,Masters Edition II,0.17
f3e7a886-2593-4e6e-b9da-d7cb417cba08,"Ludevic, Necro-Alchemist",Legendary Creature — Human Wizard,3,2016,False,True,False,True,False,False,True,False,False,True,False,False,False,mythic,4152,1,4,Commander 2016,NaN
d63b5e4c-e6be-4df5-bb22-d0610067adf6,Choking Sands,Sorcery,3,2014,False,False,True,False,False,False,True,False,False,True,True,False,True,common,11706,-1,-1,Vintage Masters,0.68
e8fb396f-3ae1-4705-bf94-3e1b0556e910,Acorn Stash,Card,0,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,common,20000,-1,-1,Unsanctioned Tokens,0.26
23327a70-5e95-4aa4-824c-cdf3472f5422,Eater of the Dead,Creature — Horror,5,2007,False,False,True,False,False,False,True,False,False,True,False,False,True,uncommon,5145,3,4,Masters Edition,7.94
69aec764-7832-4d9c-b6c1-fdf5b27fedc0,Cloud Dragon,Creature — Illusion Dragon,6,2011,False,True,False,False,False,False,True,False,False,True,False,False,True,rare,18327,5,4,Masters Edition IV,1.21
d25a66c0-28ab-4aa6-9680-193e35b6d34a,Crescendo of War,Enchantment,4,2014,True,False,False,False,False,False,True,False,False,True,False,False,True,rare,6082,-1,-1,Vintage Masters,2.39
b13e73a5-067d-4dbd-9c98-34a0db6140de,Intuition,Instant,3,2015,False,True,False,False,False,False,True,False,False,True,False,True,True,rare,1629,-1,-1,Tempest Remastered,44.93
0cc3d3c7-f76c-4d54-83b8-ccc04c8f2241,Ebony Rhino,Artifact Creature — Rhino,7,2011,False,False,False,False,False,False,True,False,False,True,True,False,True,common,17528,4,5,Masters Edition IV,0.19
8013397b-55c4-4439-a320-9c9feb6864c2,Clockwork Avian,Artifact Creature — Bird,5,2011,False,False,False,False,False,False,True,False,False,True,False,False,True,uncommon,17516,0,4,Masters Edition IV,9.5
bd0eb8b1-e48d-4e83-86df-d6aa86f95ffd,Sunastian Falconer,Legendary Creature — Human Shaman,5,2009,False,False,False,True,True,False,True,False,False,True,False,False,True,uncommon,17308,4,4,Masters Edition III,3.33
21e27b91-c7f1-4709-aa0d-8b5d81b22a0a,"Thrasios, Triton Hero",Legendary Creature — Merfolk Wizard,2,2016,False,True,False,False,True,False,True,False,False,True,False,False,False,rare,1521,1,3,Commander 2016,46.36
e1f68dbf-81f2-4c81-af93-92c9a28693eb,Spellweaver Volute,Enchantment — Aura,5,2020,False,True,False,False,False,False,True,True,False,True,False,False,True,rare,6996,-1,-1,Mystery Booster Retail Edition Foils,0.41
92debe15-70c2-4d91-9fdc-f85c05ceef1d,Drowned,Creature — Zombie,2,2011,False,True,True,False,False,False,True,False,False,True,True,False,True,common,16641,1,1,Masters Edition IV,5.32
664b57e3-9476-4d6a-8301-5a2f96bcfbf7,"Selenia, Dark Angel",Legendary Creature — Angel,5,2015,True,False,True,False,False,False,True,False,False,True,False,True,True,rare,8415,3,3,Tempest Remastered,2.66
3adaaa1f-4a56-4f41-9d91-7b6dfdafd4dd,Threaten,Sorcery,3,2007,False,False,False,True,False,False,True,True,False,True,False,False,True,uncommon,6536,-1,-1,Tenth Edition,0.28
0a0f64d3-187c-41ff-a771-3a65da995341,Triumph of the Hordes,Sorcery,4,2011,False,False,False,False,True,False,True,True,False,True,False,False,True,uncommon,490,-1,-1,Duel Decks: Mirrodin Pure vs. New Phyrexia,7.82
c811c0d4-e2fc-45eb-8a76-b89c38a95536,Gemrazer,Creature — Beast,4,2020,False,False,False,False,True,True,True,True,True,True,False,False,False,rare,8747,4,4,Ikoria: Lair of Behemoths,1.44
3b951e0c-a4dd-4a20-87c6-eaa947e33aa4,"Akiri, Line-Slinger",Legendary Creature — Kor Soldier Ally,2,2016,True,False,False,True,False,False,True,False,False,True,False,False,False,rare,4074,0,3,Commander 2016,NaN
a74dd700-a326-4add-b563-01707f79df93,Reign of the Pit,Sorcery,6,2014,False,False,True,False,False,False,True,False,False,True,False,False,True,rare,7560,-1,-1,Vintage Masters,0.22
4b2dfbde-be23-42ea-be68-76e2c019c317,Brine Shaman,Creature — Human Cleric Shaman,2,2008,False,True,True,False,False,False,True,False,False,True,True,False,True,common,13528,1,1,Masters Edition II,0.09
fd3ed905-503c-43f4-a858-ec8bbef4d11a,Noggle Bandit,Creature — Noggle Rogue,3,2020,False,True,False,True,False,False,True,True,False,True,True,False,True,common,16834,2,2,Mystery Booster Retail Edition Foils,0.22
4253137c-a8e1-4d8a-b12b-84beb4bb0f9e,Fungusaur,Creature — Fungus Dinosaur,4,2020,False,False,False,False,True,False,True,True,False,True,False,False,True,rare,10021,2,2,Mystery Booster Retail Edition Foils,0.23
8afad106-a49b-4910-959e-228c109ea983,"Reyhan, Last of the Abzan",Legendary Creature — Human Warrior,3,2018,False,False,True,False,True,False,True,False,False,True,False,False,True,rare,2031,0,0,Commander Anthology Volume II,3.32
bd2f6eb8-eb90-4cee-b409-fb365149031d,Balduvian Conjurer,Creature — Human Wizard,2,2008,False,True,False,False,False,False,True,False,False,True,True,False,True,common,16912,0,2,Masters Edition II,0.15
6d19ce30-a33e-4d34-a73e-21ff79b010e5,Krakilin,Creature — Beast,2,2015,False,False,False,False,True,False,True,False,False,True,False,False,True,rare,10474,0,0,Tempest Remastered,0.26
edff316e-e3a3-4d88-a124-51eab1c7953f,Death Stroke,Sorcery,2,2015,False,False,True,False,False,False,True,False,False,True,True,False,True,common,13331,-1,-1,Tempest Remastered,0.1
b865abb2-6bfe-4368-920b-a2c327fa6e43,Aysen Crusader,Creature — Human Knight,4,2008,True,False,False,False,False,False,True,False,False,True,False,True,True,uncommon,15384,2+*,2+*,Masters Edition II,0.74
64e9caf7-b835-42a6-8f84-e35162fe25d7,Craven Giant,Creature — Giant,3,2015,False,False,False,True,False,False,True,False,False,True,True,False,True,common,18491,4,1,Tempest Remastered,0.05
2e747ef1-a1ad-4859-a70c-3f935f017310,"Ramos, Dragon Engine",Legendary Artifact Creature — Dragon,6,2017,True,True,True,True,True,False,True,False,False,True,False,False,False,mythic,1493,4,4,Commander 2017,12.19
70802e74-c292-446f-aa9a-dd32454a4b3d,The Lady of the Mountain,Legendary Creature — Giant,6,2009,False,False,False,True,True,False,True,False,False,True,True,False,True,common,17793,5,5,Masters Edition III,2.28
0f138d4b-64ab-490f-a79b-94e516b1c047,Rescind,Instant,3,2014,False,True,False,False,False,False,True,False,False,True,True,False,True,common,8549,-1,-1,Vintage Masters,0.17
41fba6db-fc52-43f2-a5d6-72001be126af,Yavimaya Ants,Creature — Insect,4,2007,False,False,False,False,True,False,True,False,False,True,False,False,True,uncommon,15968,5,1,Masters Edition,0.14
d7c6614c-cc2b-4e5b-9c0d-ce8e4b2d8ea7,"Tezzeret, Master of Metal",Legendary Planeswalker — Tezzeret,6,2017,False,True,True,False,False,False,True,True,True,True,False,False,False,mythic,5814,-1,-1,Aether Revolt,1.22
047ac2cb-3a96-4ff6-8b5a-251399974c47,Marjhan,Creature — Serpent,7,2008,False,True,False,False,False,False,True,False,False,True,False,True,True,rare,16453,8,8,Masters Edition II,0.28
8ee340f5-f719-42f9-9836-53305e5b0c3b,Goblin Bruiser,Creature — Goblin Warrior,3,2018,False,False,False,True,False,False,False,False,False,False,False,False,False,uncommon,20000,3,3,Arena New Player Experience,NaN
45db6652-c19f-42e1-b2e4-286bc3bf77d3,Howl from Beyond,Instant,1,2011,False,False,True,False,False,False,True,False,False,True,True,False,True,common,8025,-1,-1,Masters Edition IV,6
5d1c6c4b-62ab-4d44-a2d7-64b44d163606,"Chandra, Flame's Fury",Legendary Planeswalker — Chandra,6,2019,False,False,False,True,False,True,True,True,True,True,False,False,False,mythic,9726,-1,-1,Core Set 2020,4.68
d7f2bbf6-65b7-41c4-a219-f8ea4aeb9bbc,Shyft,Creature — Shapeshifter,5,2008,False,True,False,False,False,False,True,False,False,True,True,False,True,common,19656,4,2,Masters Edition II,0.23
c6627e4c-dc84-4ea0-8f69-dea92f55c943,Pavel Maliki,Legendary Creature — Human,6,2009,False,False,True,True,False,False,True,False,False,True,False,False,True,uncommon,18568,5,3,Masters Edition III,1.72
b6a857fb-159f-40c4-8988-da91d8521a60,"Jace, Arcane Strategist",Legendary Planeswalker — Jace,6,2019,False,True,False,False,False,True,True,True,True,True,False,False,False,mythic,7802,-1,-1,War of the Spark,2.42
30a227a1-625d-443a-bc6b-d0e51ddece60,Wei Infantry,Creature — Human Soldier,2,2009,False,False,True,False,False,False,True,False,False,True,True,False,True,common,19704,2,1,Masters Edition III,0.4
dd82d1f8-12bb-4b71-9a25-76a9dcb68345,Recall,Sorcery,1,2009,False,True,False,False,False,False,True,False,False,True,False,False,True,uncommon,7170,-1,-1,Masters Edition III,1.88
